transcript	gene	length	cds_start	cds_stop	orf_start	orf_stop	tx_count_for_gene
ENST00000399408	ABCC1	6594	1154	4801	204	378	8
ENST00000330588	SMG1	1588	267	860	169	355	17
ENST00000304381	TMC7	3640	131	2302	16	286	5
ENST00000569532	TMC7	2738	131	2407	16	286	5
ENST00000381440	ITPRIPL2	7247	80	1687	9	129	2
ENST00000358154	METTL9	3256	259	1215	138	234	11
ENST00000562379	METTL9	701	143	367	22	118	11
ENST00000396014	METTL9	1817	177	1130	56	152	11
ENST00000341901	SBK1	4992	790	2064	8	140	1
ENST00000395630	SULT1A2	1322	352	1239	155	257	5
ENST00000533150	SULT1A2	1991	1118	1906	722	824	5
ENST00000534108	SULT1A2	1540	445	1110	49	151	5
ENST00000563493	SULT1A1	1651	429	686	144	234	11
ENST00000562058	SULT1A1	1876	357	527	72	162	11
ENST00000395609	SULT1A1	1871	760	1647	72	162	11
ENST00000350842	SULT1A1	1282	390	1043	105	195	11
ENST00000160827	KIF22	2113	41	2038	10	226	10
ENST00000569508	FAM57B	876	383	511	61	157	7
ENST00000471231	FBXL19	3641	947	2095	415	556	9
ENST00000564189	ZNF646	582	419	582	47	143	4
ENST00000300850	ZNF646	6892	290	5788	48	144	4
ENST00000428260	ZNF646	1077	358	1077	27	123	4
ENST00000398682	TP53TG3	2031	636	1010	463	856	8
ENST00000341305	TP53TG3B	2034	636	1010	463	856	5
ENST00000623491	TP53TG3E	2026	636	1010	463	856	2
ENST00000561509	TP53TG3C	2029	636	1010	463	856	7
ENST00000623042	TP53TG3F	2031	636	1010	463	856	2
ENST00000398664	TP53TG3D	2029	636	1010	463	856	7
ENST00000568943	SLC6A2	2471	618	2471	326	1262	10
ENST00000564887	NUP93	2875	630	2720	571	682	21
ENST00000542526	NUP93	8257	490	2580	431	542	21
ENST00000569863	NUP93	630	254	630	195	306	21
ENST00000568283	NUP93	584	465	584	406	517	21
ENST00000567641	NUP93	604	135	604	76	187	21
ENST00000542526	NUP93	8257	490	2580	88	187	21
ENST00000565786	CIAPIN1	641	496	641	329	443	15
ENST00000299237	ZNF319	4221	624	2372	282	456	2
ENST00000567164	PRSS54	1799	385	1572	151	262	6
ENST00000569079	PRSS54	1057	448	1057	95	206	6
ENST00000451102	TK2	3738	226	1149	16	220	21
ENST00000620035	TK2	5060	352	1095	16	220	21
ENST00000299697	TK2	5114	352	1149	16	220	21
ENST00000548332	CA7	1161	432	566	143	275	3
ENST00000394069	CA7	1713	432	1058	143	275	3
ENST00000561704	PDP2	574	265	574	138	258	9
ENST00000564053	NOL3	1592	349	1161	132	243	13
ENST00000564053	NOL3	1592	349	1161	253	343	13
ENST00000565263	DUS2	2310	495	1976	135	450	16
ENST00000339507	PRMT7	4238	831	2909	501	633	27
ENST00000342907	ST3GAL2	4450	1144	2196	722	890	6
ENST00000393640	ST3GAL2	8872	2109	3161	1687	1855	6
ENST00000393539	ZNF23	3242	815	2746	589	679	11
ENST00000563878	ZNF821	1187	510	698	347	542	21
ENST00000562985	ZNF821	906	307	495	144	339	21
ENST00000568666	ZNF821	1719	510	1719	347	542	21
ENST00000562808	ZNF821	1549	261	449	98	293	21
ENST00000568961	ZNF821	1954	524	712	361	556	21
ENST00000355636	PMFBP1	3501	615	3263	604	703	11
ENST00000570117	TAF1C	2349	643	2256	347	467	23
ENST00000541676	TAF1C	3502	795	2408	499	619	23
ENST00000618298	FBXO31	1104	1	1104	64	256	9
ENST00000268607	MAP1LC3B	2688	629	1006	130	475	9
ENST00000356156	NPIPB5	551	519	551	102	198	27
ENST00000449479	INPP5K	949	263	949	238	334	20
ENST00000576406	SERPINF1	795	524	795	150	300	12
ENST00000571875	HIC1	812	614	812	583	793	7
ENST00000399849	HIC1	3156	161	2305	130	340	7
ENST00000571990	HIC1	654	366	654	335	545	7
ENST00000619757	HIC1	6711	161	2305	130	340	7
ENST00000572582	SPATA22	997	506	997	230	320	14
ENST00000573128	SPATA22	1704	485	1576	66	156	14
ENST00000574457	SPATA22	818	670	818	273	363	14
ENST00000572705	TRPV1	4166	276	2795	108	201	9
ENST00000046640	CTNS	2866	594	1697	13	274	10
ENST00000512825	SLC52A1	2989	1413	2465	269	365	5
ENST00000570486	ZNF232	2384	670	822	356	635	8
ENST00000250076	ZNF232	2179	656	1990	342	621	8
ENST00000250066	USP6	7976	1700	5920	1296	1476	6
ENST00000572949	USP6	7862	1700	4060	1296	1476	6
ENST00000575709	USP6	8185	1700	2830	1296	1476	6
ENST00000571973	WSCD1	677	416	677	16	148	13
ENST00000573033	KIAA0753	815	600	815	411	564	11
ENST00000575369	XAF1	2830	632	1018	419	509	19
ENST00000346752	XAF1	1584	242	1090	29	119	19
ENST00000361842	XAF1	3623	240	1145	27	117	19
ENST00000416562	CLEC10A	1646	289	1158	47	152	6
ENST00000254868	CLEC10A	1797	330	1280	88	193	6
ENST00000571664	CLEC10A	1442	306	1184	64	169	6
ENST00000576617	CLEC10A	1800	271	1041	29	134	6
ENST00000572933	DNAH2	14955	1461	14744	1045	1156	6
ENST00000396267	KRBA2	2562	833	2065	766	859	2
ENST00000649935	None	None	None	None	485	578	0
ENST00000643221	None	None	None	None	462	555	0
ENST00000647210	None	None	None	None	471	564	0
ENST00000396267	KRBA2	2562	833	2065	515	608	2
ENST00000643221	None	None	None	None	713	854	0
ENST00000649935	None	None	None	None	676	817	0
ENST00000611902	PIK3R5	4339	1135	2619	8	125	20
ENST00000447110	PIK3R5	4495	131	2773	8	125	20
ENST00000623421	PIK3R5	4318	1114	2598	8	125	20
ENST00000580256	PIRT	3810	640	1053	408	555	1
ENST00000322748	ZNF18	2767	606	2255	109	265	7
ENST00000261647	TTC19	3002	470	1612	363	486	10
ENST00000317977	SLC5A10	4436	572	2272	393	546	6
ENST00000395602	MAPK7	3059	296	2746	8	155	18
ENST00000630662	ALDH3A2	1558	1148	1441	330	486	26
ENST00000536498	SEBOX	666	94	666	47	317	1
ENST00000579795	FOXN1	2145	199	2145	81	228	3
ENST00000226253	ALDOC	1982	477	1571	35	140	9
ENST00000581229	FAM222B	598	191	598	77	179	15
ENST00000580759	ZNF207	572	294	572	193	283	18
ENST00000582165	ZNF207	592	306	592	205	295	18
ENST00000579634	ZNF207	580	358	580	257	347	18
ENST00000578918	ZNF207	580	443	580	342	432	18
ENST00000394679	ZNF207	847	253	847	152	242	18
ENST00000586869	NLE1	5286	1021	1602	644	761	7
ENST00000605080	HEATR9	1521	216	1238	71	347	8
ENST00000603852	HEATR9	1528	215	1357	70	346	8
ENST00000394175	GSDMB	1626	225	1409	6	99	15
ENST00000246672	NR1D1	2772	632	2476	415	607	1
ENST00000246672	NR1D1	2772	632	2476	27	144	1
ENST00000393974	KRT15	3758	2605	3480	1501	1702	10
ENST00000254043	KRT15	5237	3587	4957	2895	3096	10
ENST00000590078	EZH1	2392	212	2245	178	379	24
ENST00000441946	PSME3	2944	509	1306	351	537	17
ENST00000409446	PTGES3L	1781	252	737	200	356	6
ENST00000421990	PTGES3L-AARSD1	2150	347	2107	295	451	7
ENST00000409399	PTGES3L-AARSD1	2042	219	1979	167	323	7
ENST00000489037	BRCA1	455	160	455	137	227	30
ENST00000461221	BRCA1	5693	127	318	104	194	30
ENST00000470026	BRCA1	2108	162	2108	139	229	30
ENST00000586826	ETV4	917	274	897	254	614	11
ENST00000319349	ETV4	2429	300	1754	203	452	11
ENST00000331733	FAM187A	3397	1837	3078	1026	1197	2
ENST00000648527	None	None	None	None	188	335	0
ENST00000344686	MAP3K14	4460	102	2945	60	207	5
ENST00000617331	MAP3K14	1049	79	552	225	372	5
ENST00000376926	MAP3K14	4583	232	3075	213	360	5
ENST00000634540	CRHR1	2695	911	1633	705	909	16
ENST00000290015	WNT9B	1376	54	1127	25	136	3
ENST00000393461	WNT9B	2654	54	1043	25	136	3
ENST00000638374	None	None	None	None	249	453	0
ENST00000640138	None	None	None	None	138	342	0
ENST00000639031	None	None	None	None	215	419	0
ENST00000357480	NFE2L1	4672	606	2834	391	571	23
ENST00000581441	NFE2L1	552	542	552	327	507	23
ENST00000361665	NFE2L1	4729	605	2890	390	570	23
ENST00000579889	NFE2L1	568	541	568	326	506	23
ENST00000362042	NFE2L1	4774	617	2935	402	582	23
ENST00000225603	CBX1	2232	292	849	8	134	6
ENST00000470495	HOXB3	4208	1449	2744	1384	1672	13
ENST00000311626	HOXB3	2642	898	2193	833	1121	13
ENST00000498678	HOXB3	2196	573	1868	508	796	13
ENST00000489475	HOXB3	1845	703	1779	127	373	13
ENST00000484302	HOXB6	1960	624	1298	262	433	4
ENST00000434917	PHB	534	161	534	19	109	15
ENST00000504124	PHB	796	147	796	1	91	15
ENST00000617874	PHB	1908	147	965	1	91	15
ENST00000311378	WFIKKN2	3588	529	2259	25	202	2
ENST00000409433	PTRH2	2246	1573	2115	1394	1514	5
ENST00000470557	PTRH2	4114	3448	3987	2374	2494	5
ENST00000588874	BCAS3	2948	189	2243	173	314	33
ENST00000585744	BCAS3	2203	104	2203	88	229	33
ENST00000586705	BCAS3	562	128	562	112	253	33
ENST00000392950	STRADA	2762	275	1321	137	272	24
ENST00000375840	STRADA	2121	233	1354	25	160	24
ENST00000582137	STRADA	1159	101	1045	26	161	24
ENST00000638708	None	None	None	None	11	146	0
ENST00000447001	STRADA	1398	183	1082	29	164	24
ENST00000639835	None	None	None	None	12	147	0
ENST00000336174	STRADA	2143	114	1409	26	161	24
ENST00000316193	CSH1	900	143	796	1	253	6
ENST00000453363	CSH1	632	151	519	9	261	6
ENST00000435607	SCN4A	7805	78	5588	70	163	4
ENST00000583097	TEX2	4852	174	3557	5	215	10
ENST00000615733	TEX2	4852	174	3557	5	215	10
ENST00000269081	ABCA10	6362	911	5542	286	403	12
ENST00000578376	SLC16A5	1688	325	1688	105	444	10
ENST00000578847	SLC16A5	562	403	562	183	522	10
ENST00000450736	SLC16A5	2051	416	1933	196	535	10
ENST00000580151	SLC25A19	748	296	748	116	224	15
ENST00000581519	TMEM94	545	171	545	101	350	34
ENST00000314256	TMEM94	5213	395	4465	325	574	34
ENST00000577380	TMEM94	554	192	554	122	371	34
ENST00000582455	TMEM94	564	393	564	137	296	34
ENST00000301607	EVPL	6614	255	6356	47	158	5
ENST00000586148	PRCD	630	53	217	37	157	13
ENST00000592014	PRCD	462	110	274	94	214	13
ENST00000590294	SEPT9	2816	813	2519	22	145	47
ENST00000329047	SEPT9	4453	813	2519	22	145	47
ENST00000318430	TMC8	4411	375	2555	67	289	9
ENST00000590799	TMC8	971	383	971	75	297	9
ENST00000589297	CYTH1	3756	694	1713	155	554	17
ENST00000580155	RBFOX3	1519	514	1452	117	222	12
ENST00000570561	ARL16	768	191	526	81	246	15
ENST00000580445	OGFOD3	1274	153	533	35	428	12
ENST00000313056	OGFOD3	4287	153	1112	35	428	12
ENST00000573158	FN3KRP	627	254	627	198	321	9
ENST00000433702	LINC00854	966	275	688	128	224	16
ENST00000574538	METTL4	2742	777	2195	603	708	7
ENST00000319888	METTL4	3601	800	2059	626	731	7
ENST00000261596	LPIN2	6229	240	2930	19	169	4
ENST00000400060	PTPRM	5030	3495	4334	1990	2080	15
ENST00000400060	PTPRM	5030	3495	4334	2500	2653	15
ENST00000611534	TXNDC2	2066	450	2066	182	440	6
ENST00000334049	GNAL	6535	609	1985	392	530	10
ENST00000592170	SEH1L	787	556	787	527	668	10
ENST00000592991	LDLRAD4	1640	959	1585	503	605	19
ENST00000339486	RIOK3	4038	618	2177	217	406	11
ENST00000269142	TAF4B	5260	999	3587	892	988	3
ENST00000578121	TAF4B	3204	449	3052	342	438	3
ENST00000269197	ASXL3	11399	56	6802	387	582	14
ENST00000586314	NOL4	2193	258	467	158	257	14
ENST00000586309	NOL4	565	229	303	129	228	14
ENST00000591182	DTNA	1787	336	1511	13	154	35
ENST00000269192	DTNA	1964	346	1704	23	164	35
ENST00000597674	DTNA	1732	335	913	12	153	35
ENST00000556414	DTNA	1626	335	1522	12	153	35
ENST00000420878	ZSCAN30	4323	457	1941	107	518	11
ENST00000592005	KATNAL2	1348	674	991	425	515	8
ENST00000591805	SMAD7	1152	138	773	89	194	8
ENST00000585524	MRO	2129	105	437	52	148	11
ENST00000610511	MRO	5257	295	1041	97	193	11
ENST00000436348	MRO	1125	150	938	97	193	11
ENST00000431965	MRO	1657	150	782	97	193	11
ENST00000590988	MRO	583	122	265	99	204	11
ENST00000630712	TCF4	831	446	831	150	321	90
ENST00000561992	TCF4	2184	400	2013	130	301	90
ENST00000431370	SERPINB7	560	177	560	34	151	7
ENST00000322038	TSHZ1	4992	585	3683	185	428	5
ENST00000354542	MBP	575	254	475	147	255	48
ENST00000498683	MBP	875	617	875	510	618	48
ENST00000593236	LDLRAD4	572	469	572	280	403	19
ENST00000342640	THEG	1877	701	1840	326	455	4
ENST00000586055	PALM	594	557	594	241	514	11
ENST00000628979	CIRBP	1043	150	1043	4	190	46
ENST00000269740	SLC39A3	1502	331	1275	288	435	6
ENST00000589166	SLC39A3	491	169	491	126	273	6
ENST00000589363	SLC39A3	524	117	524	74	221	6
ENST00000586572	AC006538.4	543	227	543	184	331	1
ENST00000545664	SLC39A3	1219	196	1167	153	300	6
ENST00000455372	SLC39A3	2940	207	524	164	311	6
ENST00000316757	APBA3	2075	202	1929	2	146	8
ENST00000616156	NMRK2	1139	291	998	200	398	5
ENST00000168977	NMRK2	1126	291	983	200	398	5
ENST00000245812	ALKBH7	1332	389	1054	370	892	3
ENST00000250572	ADGRE1	2939	44	2509	25	142	8
ENST00000312053	ADGRE1	3128	38	2698	19	136	8
ENST00000381407	ADGRE1	2687	39	2276	20	137	8
ENST00000381404	ADGRE1	3056	31	2634	12	129	8
ENST00000450315	ADGRE1	2567	33	2162	14	131	8
ENST00000560412	CERS4	568	474	568	26	164	16
ENST00000596851	ADAMTS10	3423	138	1007	119	230	14
ENST00000593913	ADAMTS10	3333	70	939	51	162	14
ENST00000270328	ADAMTS10	4194	232	3543	213	324	14
ENST00000597188	ADAMTS10	3749	272	3583	253	364	14
ENST00000324060	OR2Z1	1056	76	1020	15	285	1
ENST00000247956	ZNF317	4073	306	2093	65	290	6
ENST00000591278	ZNF317	4186	271	591	30	255	6
ENST00000360385	ZNF317	3955	289	1980	48	273	6
ENST00000603974	ZNF559-ZNF177	911	189	524	109	208	18
ENST00000393883	ZNF559	5095	649	2265	569	668	14
ENST00000592504	ZNF559	1398	256	783	176	275	14
ENST00000603380	ZNF559	3054	663	2279	583	682	14
ENST00000592298	ZNF559	588	385	588	305	404	14
ENST00000393623	KEAP1	2648	248	2122	103	271	10
ENST00000591039	KEAP1	960	325	960	4	256	10
ENST00000591419	KEAP1	986	348	986	6	258	10
ENST00000586575	YIPF2	932	622	932	191	467	12
ENST00000251473	PLPPR2	2727	377	1408	1	151	8
ENST00000587327	PRKCSH	2189	374	1951	26	125	20
ENST00000553179	WDR83	1039	320	535	106	334	11
ENST00000548381	WDR83	1425	336	551	122	350	11
ENST00000418543	WDR83	1457	350	1297	136	364	11
ENST00000589272	RTBDN	2076	331	948	197	311	13
ENST00000591512	RTBDN	861	650	861	184	298	13
ENST00000322912	RTBDN	1328	319	1104	185	299	13
ENST00000587549	RTBDN	658	318	658	184	298	13
ENST00000586666	CCDC130	914	203	914	114	324	12
ENST00000591841	CYP4F11	2531	1139	1738	918	1053	5
ENST00000524140	NWD1	7641	419	4717	254	356	6
ENST00000594824	MYO9B	7595	148	6621	123	594	19
ENST00000595618	MYO9B	7623	153	6221	128	599	19
ENST00000397274	MYO9B	7532	63	6131	38	509	19
ENST00000597436	CCDC124	1055	108	779	17	131	4
ENST00000222254	PIK3R2	4033	601	2787	202	295	7
ENST00000593731	AC007192.4	5142	561	2747	162	255	2
ENST00000542541	HOMER3	1607	522	1607	313	412	12
ENST00000541458	ZNF101	575	402	575	344	434	8
ENST00000415784	ZNF101	1552	573	1523	515	605	8
ENST00000595461	ZNF43	3399	662	3073	397	733	12
ENST00000594012	ZNF43	5584	516	2927	251	587	12
ENST00000596211	ZNF675	581	180	419	8	98	9
ENST00000600313	ZNF675	543	180	536	8	98	9
ENST00000599168	ZNF675	592	188	421	16	106	9
ENST00000262622	CHST8	2479	759	2033	217	334	5
ENST00000613363	ZNF302	2893	534	1736	12	276	15
ENST00000246554	COX6B1	667	193	453	15	141	4
ENST00000292894	THAP8	1825	546	1370	277	544	4
ENST00000221859	POLR2I	913	491	868	323	413	7
ENST00000586439	POLR2I	744	358	531	190	280	7
ENST00000221855	TBCB	1473	576	1310	225	339	14
ENST00000592354	CAPNS1	690	390	690	187	418	17
ENST00000392173	ZNF565	1931	260	1759	181	412	7
ENST00000591473	ZNF565	1217	439	1217	300	396	7
ENST00000592829	ZNF461	467	254	467	38	155	14
ENST00000396893	ZNF461	3326	211	336	34	151	14
ENST00000588844	ZNF461	562	229	441	52	169	14
ENST00000591370	ZNF461	713	288	713	43	160	14
ENST00000590361	ZNF461	579	229	369	52	169	14
ENST00000360357	ZNF461	2361	233	1855	56	173	14
ENST00000588268	ZNF461	2584	229	1920	52	169	14
ENST00000614179	ZNF790	2361	340	2250	12	117	8
ENST00000528994	ZNF790	922	386	922	58	163	8
ENST00000587130	ZNF568	552	531	552	103	199	16
ENST00000427117	ZNF568	1827	519	1034	115	211	16
ENST00000333987	ZNF568	2441	507	2441	103	199	16
ENST00000444991	ZNF568	2232	484	2232	80	176	16
ENST00000415168	ZNF568	3774	377	2119	101	197	16
ENST00000337995	ZNF420	3535	216	2282	109	211	9
ENST00000587029	ZNF420	612	349	612	242	344	9
ENST00000589461	ZNF420	537	278	433	171	273	9
ENST00000304239	ZNF420	1945	261	1871	154	256	9
ENST00000587082	ZNF420	571	263	406	156	258	9
ENST00000358582	ZNF781	3147	750	1733	344	641	4
ENST00000358582	ZNF781	3147	750	1733	621	732	4
ENST00000590008	ZNF781	2148	854	1837	725	836	4
ENST00000355202	ZNF607	4364	597	2687	10	109	5
ENST00000392124	YIF1B	1404	316	1167	213	345	16
ENST00000414941	SIRT2	1251	539	1251	370	511	19
ENST00000314471	SAMD4B	4519	1036	3120	331	424	14
ENST00000425673	PLEKHG2	8132	851	5011	87	192	16
ENST00000601358	TIMM50	1481	371	796	246	612	20
ENST00000303961	EGLN2	2102	311	1534	10	109	18
ENST00000414615	LYPD5	2137	161	787	75	165	8
ENST00000269973	ZNF45	3898	1092	3140	154	256	6
ENST00000589165	ERCC1	1453	553	1446	150	261	17
ENST00000300853	ERCC1	3828	593	1486	148	259	17
ENST00000600757	DMPK	3357	689	2596	648	771	20
ENST00000343373	DMPK	3227	545	2464	504	627	20
ENST00000245934	SYMPK	4195	246	4070	5	185	18
ENST00000596784	NOVA2	698	578	698	496	592	3
ENST00000594672	CCDC61	433	203	433	171	270	8
ENST00000300880	BBC3	1347	165	470	155	254	7
ENST00000449228	BBC3	1827	165	950	155	311	7
ENST00000339841	ELSPBP1	1052	179	850	6	183	6
ENST00000599029	SPHK2	3085	992	2983	706	805	13
ENST00000402551	BCAT2	2041	622	1680	49	196	12
ENST00000246785	BCL2L12	1431	259	1263	71	179	13
ENST00000616144	BCL2L12	1854	683	1687	495	603	13
ENST00000441864	BCL2L12	1371	259	1260	71	179	13
ENST00000614495	BCL2L12	1402	683	1264	495	603	13
ENST00000619007	BCL2L12	1630	683	1492	495	603	13
ENST00000611631	BCL2L12	1259	683	1075	495	603	13
ENST00000420022	ADM5	1718	1175	1636	338	515	1
ENST00000420022	ADM5	1718	1175	1636	75	264	1
ENST00000391835	AKT1S1	3075	1374	2204	957	1047	9
ENST00000391812	C19ORF48	1666	923	1276	139	244	14
ENST00000570516	C19ORF84	788	625	741	252	480	2
ENST00000594295	ZNF841	3819	404	3178	151	307	7
ENST00000426391	ZNF841	3620	553	2979	208	364	7
ENST00000594440	ZNF841	721	451	721	198	354	7
ENST00000536937	ZNF83	2726	529	2079	386	497	19
ENST00000597597	ZNF83	4442	2255	3805	2112	2223	19
ENST00000301096	ZNF83	2599	402	1952	259	370	19
ENST00000545872	ZNF83	2633	447	1997	304	415	19
ENST00000541777	ZNF83	3743	1557	3107	1414	1525	19
ENST00000601257	ZNF83	704	409	624	146	434	19
ENST00000600714	ZNF83	810	284	661	21	309	19
ENST00000594682	ZNF83	2890	329	646	66	354	19
ENST00000599637	ZNF160	565	526	565	60	213	16
ENST00000599247	ZNF160	1926	259	1926	17	170	16
ENST00000355147	ZNF160	1304	410	853	27	180	16
ENST00000418871	ZNF160	4219	300	2756	58	211	16
ENST00000429604	ZNF160	4336	417	2873	58	211	16
ENST00000511593	ZNF331	1985	465	1856	101	290	22
ENST00000253144	ZNF331	5042	1334	2725	933	1122	22
ENST00000648236	None	None	None	None	1009	1198	0
ENST00000649326	None	None	None	None	621	810	0
ENST00000616041	TARM1	1218	271	1110	255	516	2
ENST00000396383	TSEN34	1548	312	1244	239	620	7
ENST00000326764	LENG8	3991	480	2882	125	377	9
ENST00000616932	LENG8	2825	480	2825	125	377	9
ENST00000439534	LILRA2	1571	590	1571	237	342	8
ENST00000291892	RDH13	3022	802	1464	594	783	23
ENST00000585461	SYT5	769	350	499	238	445	11
ENST00000591241	CCDC106	1153	129	866	29	137	9
ENST00000588740	CCDC106	1404	147	989	47	155	9
ENST00000586790	CCDC106	2162	905	1747	805	913	9
ENST00000592996	CCDC106	741	224	741	124	232	9
ENST00000593069	CCDC106	552	417	552	317	425	9
ENST00000587213	CCDC106	626	510	626	410	518	9
ENST00000591578	CCDC106	1592	335	1177	235	343	9
ENST00000588358	ZNF444	642	426	642	204	354	12
ENST00000629654	ZNF667	3265	408	1586	193	412	8
ENST00000629654	ZNF667	3265	408	1586	50	158	8
ENST00000612521	ZSCAN4	1979	432	1733	38	242	2
ENST00000318203	ZSCAN4	2246	698	1999	304	508	2
ENST00000596341	ZNF446	3922	2221	3420	2049	2280	8
ENST00000596739	ZBTB45	592	542	592	20	185	5
ENST00000354590	ZBTB45	2352	293	1828	15	180	5
ENST00000246104	SCRT2	3577	579	1502	103	355	1
ENST00000348031	UBOX5	4469	473	1936	442	538	3
ENST00000217173	UBOX5	4631	473	2098	442	538	3
ENST00000338037	PLCB1	7092	388	4038	39	486	34
ENST00000378641	PLCB1	7323	515	4036	166	613	34
ENST00000629992	PLCB1	3095	383	1129	34	481	34
ENST00000489634	KAT14	3152	260	2224	244	346	7
ENST00000535822	ZNF133	2341	160	2163	60	249	15
ENST00000402618	ZNF133	2622	669	2444	60	249	15
ENST00000401790	ZNF133	2642	500	2464	60	249	15
ENST00000622607	ZNF133	2660	518	2482	60	249	15
ENST00000396026	ZNF133	2717	578	2539	60	249	15
ENST00000538547	ZNF133	2245	160	2067	60	249	15
ENST00000377465	SEC23B	3229	251	2554	169	292	8
ENST00000646240	None	None	None	None	144	267	0
ENST00000377465	SEC23B	3229	251	2554	335	509	8
ENST00000646240	None	None	None	None	310	484	0
ENST00000201979	REM1	1665	294	1190	79	205	1
ENST00000375938	TTLL9	2623	254	1573	60	249	11
ENST00000375922	TTLL9	1861	None	None	3	192	11
ENST00000310998	TTLL9	1540	197	514	3	192	11
ENST00000375921	TTLL9	2760	249	566	51	240	11
ENST00000608990	C20ORF203	5076	None	None	203	338	2
ENST00000346541	CBFA2T2	7737	538	2352	373	484	10
ENST00000492345	CBFA2T2	7803	686	2413	358	469	10
ENST00000375279	CBFA2T2	7617	413	2227	248	359	10
ENST00000346541	CBFA2T2	7737	538	2352	326	434	10
ENST00000375279	CBFA2T2	7617	413	2227	201	309	10
ENST00000492345	CBFA2T2	7803	686	2413	311	419	10
ENST00000397556	UQCC1	1284	122	802	43	187	23
ENST00000470147	ADIG	772	57	299	50	176	4
ENST00000373348	ADIG	430	46	225	39	165	4
ENST00000537425	ADIG	770	57	299	50	176	4
ENST00000619304	FAM83D	2475	42	1889	11	323	3
ENST00000373261	ZHX3	657	369	657	19	154	21
ENST00000432768	ZHX3	3551	406	3276	67	202	21
ENST00000560364	ZHX3	4283	524	1471	28	163	21
ENST00000436440	ZHX3	792	524	792	19	154	21
ENST00000560361	ZHX3	4140	906	3776	35	170	21
ENST00000309060	ZHX3	10030	417	3287	19	154	21
ENST00000436099	ZHX3	712	570	712	15	150	21
ENST00000372889	PKIG	1489	586	816	387	504	8
ENST00000372518	NEURL2	1278	297	1154	145	553	2
ENST00000477313	PLTP	2255	596	2077	213	339	5
ENST00000372176	ELMO2	3678	470	2368	253	409	18
ENST00000372176	ELMO2	3678	470	2368	363	471	18
ENST00000596323	ZNF334	2243	1724	2243	561	675	6
ENST00000645081	None	None	None	None	715	913	0
ENST00000395989	ZFP64	762	100	762	66	285	12
ENST00000243913	GCNT7	2064	1073	1999	35	305	2
ENST00000395819	PMEPA1	859	179	859	90	192	8
ENST00000341744	PMEPA1	4845	321	1184	232	334	8
ENST00000637017	ZNF831	10953	1550	6583	1540	1843	3
ENST00000341618	MAP3K7CL	1855	130	858	75	186	16
ENST00000399935	MAP3K7CL	2093	668	1096	75	186	16
ENST00000399934	MAP3K7CL	1964	539	967	75	186	16
ENST00000399935	MAP3K7CL	2093	668	1096	369	624	16
ENST00000339024	MAP3K7CL	2066	641	1069	198	597	16
ENST00000443408	RCAN1	2315	323	676	162	252	14
ENST00000399137	CLDN14	1942	868	1587	574	664	6
ENST00000339659	DYRK1A	8654	1471	3735	1256	1376	9
ENST00000646548	None	None	None	None	1256	1376	0
ENST00000418103	MX2	604	204	604	40	190	13
