transcript	gene	length	cds_start	cds_stop	orf_start	orf_stop	tx_count_for_gene
ENST00000409938	EPHA4	3363	276	3236	1091	1205	14
ENST00000409854	EPHA4	3454	36	2885	851	965	14
ENST00000281821	EPHA4	6346	43	3003	858	972	14
ENST00000336840	PAX3	2038	382	1605	863	1316	10
ENST00000344493	PAX3	3109	382	1593	863	1253	10
ENST00000281828	FARSB	3369	265	2034	671	824	1
ENST00000357430	ACSL3	5679	532	2694	3136	3268	11
ENST00000392066	ACSL3	3147	417	2579	751	937	11
ENST00000542810	ACSL3	428	None	None	23	209	11
ENST00000357430	ACSL3	5679	532	2694	866	1052	11
ENST00000281830	KCNE4	3291	332	997	1749	1851	2
ENST00000233055	WDFY1	4660	104	1336	1384	1477	6
ENST00000462702	WDFY1	361	None	None	66	159	6
ENST00000409304	SERPINE2	2161	213	1406	1426	1534	10
ENST00000409840	SERPINE2	2569	662	1855	1875	1983	10
ENST00000258405	SERPINE2	2195	244	1440	1460	1568	10
ENST00000473202	SERPINE2	5989	None	None	5295	5403	10
ENST00000447280	SERPINE2	1716	302	1531	1551	1659	10
ENST00000389874	FAM124B	2594	227	1045	505	667	3
ENST00000243806	FAM124B	2030	318	1136	596	758	3
ENST00000409685	FAM124B	2509	267	1634	545	707	3
ENST00000409685	FAM124B	2509	267	1634	2156	2273	3
ENST00000389874	FAM124B	2594	227	1045	2241	2358	3
ENST00000344951	CUL3	6592	389	2497	3509	3692	16
ENST00000264414	CUL3	6741	340	2646	3658	3841	16
ENST00000409777	CUL3	3147	607	2841	650	767	16
ENST00000264414	CUL3	6741	340	2646	455	572	16
ENST00000436172	CUL3	576	1	576	177	294	16
ENST00000432260	CUL3	587	1	168	14	131	16
ENST00000546102	CUL3	557	None	None	279	396	16
ENST00000409096	CUL3	2701	144	2378	187	304	16
ENST00000645028	None	None	None	None	2248	2338	0
ENST00000409592	DOCK10	7288	115	6657	2246	2336	13
ENST00000258390	DOCK10	7260	69	6629	2218	2308	13
ENST00000644695	None	None	None	None	2243	2333	0
ENST00000435582	DOCK10	592	72	500	229	442	13
ENST00000474102	DOCK10	663	None	None	94	307	13
ENST00000409592	DOCK10	7288	115	6657	254	467	13
ENST00000644695	None	None	None	None	256	469	0
ENST00000258390	DOCK10	7260	69	6629	226	439	13
ENST00000492369	DOCK10	3837	None	None	226	439	13
ENST00000645028	None	None	None	None	256	469	0
ENST00000258390	DOCK10	7260	69	6629	448	661	13
ENST00000492369	DOCK10	3837	None	None	448	661	13
ENST00000645028	None	None	None	None	478	691	0
ENST00000409592	DOCK10	7288	115	6657	476	689	13
ENST00000644695	None	None	None	None	1053	1233	0
ENST00000492369	DOCK10	3837	None	None	1028	1208	13
ENST00000258390	DOCK10	7260	69	6629	1028	1208	13
ENST00000645028	None	None	None	None	1058	1238	0
ENST00000409592	DOCK10	7288	115	6657	1056	1236	13
ENST00000392062	RHBDD1	5151	525	1472	2675	2918	15
ENST00000341329	RHBDD1	4883	243	1190	2393	2636	15
ENST00000396625	COL4A4	9895	209	5281	1794	2289	1
ENST00000396578	COL4A3	8097	163	5175	2234	2402	6
ENST00000396578	COL4A3	8097	163	5175	6909	7044	6
ENST00000476262	MFF	1824	None	None	1197	1338	27
ENST00000490857	MFF	1653	None	None	1024	1165	27
ENST00000409565	MFF	1548	210	866	953	1094	27
ENST00000337110	MFF	1760	313	1044	1131	1272	27
ENST00000304593	MFF	2004	412	1287	1374	1515	27
ENST00000460756	MFF	3524	None	None	2895	3036	27
ENST00000353339	MFF	2186	442	1470	1557	1698	27
ENST00000392059	MFF	1710	326	991	1078	1219	27
ENST00000456345	MFF	729	1	465	552	693	27
ENST00000349901	MFF	1716	305	1021	1108	1249	27
ENST00000534203	MFF	576	364	576	374	512	27
ENST00000337110	MFF	1760	313	1044	710	848	27
ENST00000409171	AGFG1	1783	51	1733	412	532	8
ENST00000310078	AGFG1	8668	261	1949	622	742	8
ENST00000373671	AGFG1	1669	51	1619	412	532	8
ENST00000456594	AGFG1	1065	353	1065	480	600	8
ENST00000409315	AGFG1	2912	54	1679	415	535	8
ENST00000486932	AGFG1	566	None	None	245	365	8
ENST00000409979	AGFG1	2089	271	2025	632	752	8
ENST00000310078	AGFG1	8668	261	1949	6284	6383	8
ENST00000645923	None	None	None	None	2780	2900	0
ENST00000647113	None	None	None	None	1674	1794	0
ENST00000258403	SLC19A3	3105	73	1563	2667	2787	8
ENST00000644224	None	None	None	None	2592	2712	0
ENST00000642268	None	None	None	None	181	328	0
ENST00000425817	SLC19A3	3517	71	1561	348	495	8
ENST00000431622	SLC19A3	573	60	230	248	395	8
ENST00000392056	SPHKAP	6917	48	5150	2599	2761	3
ENST00000344657	SPHKAP	6804	29	5044	2580	2742	3
ENST00000344657	SPHKAP	6804	29	5044	3763	3865	3
ENST00000392056	SPHKAP	6917	48	5150	3782	3884	3
ENST00000392055	PID1	2533	243	896	953	1082	6
ENST00000392054	PID1	2745	341	1087	1144	1273	6
ENST00000409462	PID1	2387	238	744	801	930	6
ENST00000341772	DNER	3260	136	2349	1682	1796	2
ENST00000283943	TRIP12	9874	180	6158	6208	6319	17
ENST00000389045	TRIP12	5355	74	5242	3699	3789	17
ENST00000389044	TRIP12	6405	170	6292	4749	4839	17
ENST00000283943	TRIP12	9874	180	6158	4615	4705	17
ENST00000283943	TRIP12	9874	180	6158	6409	6526	17
ENST00000295190	SLC16A14	4398	460	1992	2002	2248	5
ENST00000295190	SLC16A14	4398	460	1992	1887	2058	5
ENST00000540870	AC009950.1	1668	1	1668	64	202	1
ENST00000343805	SP140	2910	101	2524	2537	2852	14
ENST00000417495	SP140	2895	104	2365	2378	2693	14
ENST00000392045	SP140	3246	115	2718	2731	3046	14
ENST00000420434	SP140	3169	116	2638	2651	2966	14
ENST00000483728	SP140L	3070	None	None	132	237	10
ENST00000243810	SP140L	2502	1	1668	578	683	10
ENST00000415673	SP140L	2665	87	1829	739	844	10
ENST00000444636	SP140L	1781	87	1403	739	844	10
ENST00000396563	SP140L	2397	1	1563	578	683	10
ENST00000264052	SP100	3882	356	2995	3151	3259	19
ENST00000258418	CAB39	3826	430	1455	3048	3147	7
ENST00000335005	ITM2C	1889	79	741	1240	1387	10
ENST00000326427	ITM2C	2078	127	930	1429	1576	10
ENST00000326407	ITM2C	1888	47	739	1238	1385	10
ENST00000463834	C2ORF72	3141	None	None	906	1005	3
ENST00000373640	C2ORF72	3657	77	964	1427	1526	3
ENST00000373640	C2ORF72	3657	77	964	1889	2225	3
ENST00000463834	C2ORF72	3141	None	None	1368	1704	3
ENST00000373640	C2ORF72	3657	77	964	2529	2742	3
ENST00000463834	C2ORF72	3141	None	None	2008	2221	3
ENST00000491229	PSMD1	546	None	None	241	433	13
ENST00000619128	PSMD1	3161	1	2862	2792	2984	13
ENST00000373635	PSMD1	3230	163	2931	2861	3053	13
ENST00000308696	PSMD1	3326	163	3024	2954	3146	13
ENST00000258400	HTR2B	2246	514	1959	118	271	1
ENST00000611582	ARMC9	5759	1	2457	4294	4399	15
ENST00000614261	ARMC9	4975	159	2615	4452	4557	15
ENST00000287590	B3GNT7	3706	262	1467	2631	2796	2
ENST00000322723	NCL	4034	242	2374	798	924	10
ENST00000461347	NCL	3967	None	None	1497	1623	10
ENST00000461347	NCL	3967	None	None	1029	1299	10
ENST00000454824	NCL	606	96	606	136	406	10
ENST00000322723	NCL	4034	242	2374	330	600	10
ENST00000436894	NCL	562	139	562	179	449	10
ENST00000417652	NCL	568	71	568	111	381	10
ENST00000453992	NCL	964	511	964	551	821	10
ENST00000305141	NMUR1	3298	135	1415	1117	1312	1
ENST00000341369	PTMA	1212	192	527	850	1063	13
ENST00000448874	PTMA	1108	137	268	817	1030	13
ENST00000481928	PTMA	1635	None	None	1303	1516	13
ENST00000409115	PTMA	1221	199	531	854	1067	13
ENST00000479430	COPS7B	550	None	None	118	223	25
ENST00000611614	COPS7B	2468	230	859	154	259	25
ENST00000466901	COPS7B	598	None	None	117	222	25
ENST00000410024	COPS7B	1103	230	1024	154	259	25
ENST00000452375	COPS7B	600	194	400	118	223	25
ENST00000449784	COPS7B	978	194	358	118	223	25
ENST00000273009	DIS3L2	3201	615	2426	2538	2724	16
ENST00000513620	AC068134.10	788	None	None	572	758	1
ENST00000390005	DIS3L2	3328	176	2035	3148	3277	16
ENST00000325385	DIS3L2	3501	277	2934	3322	3451	16
ENST00000445090	DIS3L2	3250	168	917	679	943	16
ENST00000470087	DIS3L2	848	None	None	502	766	16
ENST00000409401	DIS3L2	2048	176	925	687	951	16
ENST00000295453	ALPPL2	2493	53	1651	2361	2469	1
ENST00000304546	ECEL1	2865	212	2539	2421	2511	4
ENST00000409941	ECEL1	2322	1	2322	2204	2294	4
ENST00000482346	ECEL1	2965	None	None	2521	2611	4
ENST00000411860	ECEL1	833	1	507	389	479	4
ENST00000449534	PRSS56	2157	137	1951	1321	1660	3
ENST00000617714	PRSS56	2158	137	1948	1318	1657	3
ENST00000617714	PRSS56	2158	137	1948	178	388	3
ENST00000449534	PRSS56	2157	137	1951	178	388	3
ENST00000441621	CHRND	3022	224	931	1727	1829	6
ENST00000258385	CHRND	2112	33	1586	1646	1748	6
ENST00000543200	CHRND	2918	57	1565	1625	1727	6
ENST00000409098	EIF4E2	3448	43	747	1191	1287	14
ENST00000409514	EIF4E2	3525	43	753	1270	1366	14
ENST00000409514	EIF4E2	3525	43	753	1071	1284	14
ENST00000409098	EIF4E2	3448	43	747	992	1205	14
ENST00000409480	GIGYF2	5976	263	4228	2455	2791	46
ENST00000409451	GIGYF2	5937	227	4189	2416	2752	46
ENST00000629305	GIGYF2	7878	198	4163	2390	2726	46
ENST00000409547	GIGYF2	5978	312	4211	2438	2774	46
ENST00000373563	GIGYF2	5847	196	4095	2322	2658	46
ENST00000440945	GIGYF2	2658	151	2658	2259	2595	46
ENST00000474312	GIGYF2	4687	None	None	1162	1498	46
ENST00000409196	GIGYF2	5747	99	3980	2207	2543	46
ENST00000373552	NGEF	2286	156	2012	943	1051	9
ENST00000264051	NGEF	3215	280	2412	1343	1451	9
ENST00000416114	NGEF	667	105	667	337	445	9
ENST00000359570	INPP5D	5274	513	4079	1171	1315	14
ENST00000445964	INPP5D	4845	82	3651	743	887	14
ENST00000479942	ATG16L1	3559	None	None	2756	2921	18
ENST00000392017	ATG16L1	3405	258	2081	2594	2759	18
ENST00000392020	ATG16L1	3213	123	1889	2402	2567	18
ENST00000392018	ATG16L1	3313	115	1989	2502	2667	18
ENST00000474148	ATG16L1	4208	None	None	3405	3570	18
ENST00000373525	ATG16L1	2767	157	1443	1956	2121	18
ENST00000392021	ATG16L1	3301	156	272	2490	2655	18
ENST00000347464	ATG16L1	2915	258	1592	2105	2270	18
ENST00000479942	ATG16L1	3559	None	None	3300	3522	18
ENST00000392021	ATG16L1	3301	156	272	3034	3256	18
ENST00000392020	ATG16L1	3213	123	1889	2946	3168	18
ENST00000347464	ATG16L1	2915	258	1592	2649	2871	18
ENST00000392017	ATG16L1	3405	258	2081	3138	3360	18
ENST00000474148	ATG16L1	4208	None	None	3949	4171	18
ENST00000392018	ATG16L1	3313	115	1989	3046	3268	18
ENST00000373525	ATG16L1	2767	157	1443	2500	2722	18
ENST00000419681	ATG16L1	644	153	644	430	589	18
ENST00000347464	ATG16L1	2915	258	1592	535	694	18
ENST00000412969	SAG	2581	None	None	1768	1900	16
ENST00000469222	SAG	4984	None	None	565	697	16
ENST00000409110	SAG	1591	231	1448	778	910	16
ENST00000471884	SAG	3391	None	None	1999	2131	16
ENST00000264057	DGKD	6297	13	3657	1907	2078	14
ENST00000430834	DGKD	5379	1	1355	877	1048	14
ENST00000409813	DGKD	6228	80	3592	1842	2013	14
ENST00000490764	DGKD	2902	None	None	1728	1899	14
ENST00000409813	DGKD	6228	80	3592	1611	1782	14
ENST00000490764	DGKD	2902	None	None	1497	1668	14
ENST00000264057	DGKD	6297	13	3657	1676	1847	14
ENST00000430834	DGKD	5379	1	1355	646	817	14
ENST00000450966	USP40	5616	1	3744	4072	4168	17
ENST00000251722	USP40	5692	119	3826	4154	4250	17
ENST00000483519	USP40	2722	None	None	1184	1280	17
ENST00000450966	USP40	5616	1	3744	3957	4152	17
ENST00000483519	USP40	2722	None	None	1069	1264	17
ENST00000251722	USP40	5692	119	3826	4039	4234	17
ENST00000482026	UGT1A3	2364	20	1624	1852	1993	1
ENST00000354728	UGT1A9	2416	83	1675	1903	2044	1
ENST00000305208	UGT1A1	2382	41	1642	1870	2011	2
ENST00000305139	UGT1A6	2479	140	1738	1966	2107	8
ENST00000373409	UGT1A4	2388	44	1648	1876	2017	2
ENST00000373414	UGT1A5	2345	1	1605	1833	1974	1
ENST00000373426	UGT1A7	2333	1	1593	1821	1962	2
ENST00000344644	UGT1A10	2408	70	1662	1890	2031	2
ENST00000450233	UGT1A4	2186	1	1338	1967	2108	2
ENST00000373450	UGT1A8	2407	64	1656	1884	2025	1
ENST00000373414	UGT1A5	2345	1	1605	674	788	1
ENST00000482026	UGT1A3	2364	20	1624	693	807	1
ENST00000478062	UGT1A6	595	None	None	478	592	8
ENST00000411486	HJURP	3187	67	2313	2078	2288	9
ENST00000441687	HJURP	2934	67	2058	1823	2033	9
ENST00000432087	HJURP	3027	67	2151	1916	2126	9
ENST00000439148	TRPM8	2143	1	420	968	1088	14
ENST00000433712	TRPM8	5291	764	3025	3032	3152	14
ENST00000324695	TRPM8	5621	41	3355	3362	3482	14
ENST00000324695	TRPM8	5621	41	3355	4443	4536	14
ENST00000439148	TRPM8	2143	1	420	2049	2142	14
ENST00000433712	TRPM8	5291	764	3025	4113	4206	14
ENST00000324695	TRPM8	5621	41	3355	1866	2391	14
ENST00000409625	TRPM8	722	124	621	89	293	14
ENST00000324695	TRPM8	5621	41	3355	237	441	14
ENST00000355722	TRPM8	904	115	693	161	365	14
ENST00000444298	TRPM8	3348	34	1011	230	434	14
ENST00000433712	TRPM8	5291	764	3025	237	441	14
ENST00000390645	ARL4C	4013	468	1046	3707	3812	2
ENST00000339728	ARL4C	3385	15	620	3079	3184	2
ENST00000390645	ARL4C	4013	468	1046	1095	1227	2
ENST00000344528	SH3BP4	5044	321	3212	4200	4347	11
ENST00000409212	SH3BP4	5231	508	3399	4387	4534	11
ENST00000392011	SH3BP4	5194	405	3296	4284	4431	11
ENST00000635100	AGAP1	2478	1	327	1333	1435	14
ENST00000418654	AGAP1	826	1	826	88	190	14
ENST00000304032	AGAP1	10832	581	3154	2086	2188	14
ENST00000409538	AGAP1	6138	497	3706	2638	2740	14
ENST00000614409	AGAP1	9932	2	2254	1186	1288	14
ENST00000448025	AGAP1	757	1	757	406	508	14
ENST00000428334	AGAP1	10090	1	2412	1344	1446	14
ENST00000336665	AGAP1	5427	581	2995	1927	2029	14
ENST00000614409	AGAP1	9932	2	2254	9076	9202	14
ENST00000428334	AGAP1	10090	1	2412	9234	9360	14
ENST00000304032	AGAP1	10832	581	3154	9976	10102	14
ENST00000272928	ACKR3	2203	311	1399	370	544	2
ENST00000447924	ACKR3	713	82	713	141	315	2
ENST00000409809	COL6A3	8916	1	8916	3323	3521	14
ENST00000347401	COL6A3	8625	227	7936	2346	2544	14
ENST00000392004	COL6A3	4037	256	3969	3578	3776	14
ENST00000353578	COL6A3	9963	286	9201	3608	3806	14
ENST00000295550	COL6A3	10749	454	9987	4394	4592	14
ENST00000392003	COL6A3	3464	286	3396	3005	3203	14
ENST00000472056	COL6A3	8628	227	7939	2346	2544	14
ENST00000410032	MLPH	2171	394	1767	890	1076	23
ENST00000434770	MLPH	726	1	438	435	558	23
ENST00000264605	MLPH	3823	295	2097	2205	2328	23
ENST00000464123	MLPH	2183	None	None	1892	2015	23
ENST00000495439	MLPH	2341	None	None	2048	2171	23
ENST00000410032	MLPH	2171	394	1767	1875	1998	23
ENST00000338530	MLPH	2332	212	1930	2038	2161	23
ENST00000477457	MLPH	716	None	None	573	696	23
ENST00000437893	MLPH	1447	1	1083	1191	1314	23
ENST00000409373	MLPH	2031	187	1629	1737	1860	23
ENST00000264605	MLPH	3823	295	2097	2733	2847	23
ENST00000478712	MLPH	1371	None	None	296	650	23
ENST00000409373	MLPH	2031	187	1629	683	1037	23
ENST00000392001	RAB17	1792	609	767	1528	1681	11
ENST00000414278	RAB17	1511	253	417	1280	1433	11
ENST00000477149	RAB17	3211	None	None	2951	3104	11
ENST00000264601	RAB17	1966	631	1269	1702	1855	11
ENST00000466244	RAB17	937	None	None	444	609	11
ENST00000308482	LRRFIP1	2775	70	1992	278	413	15
ENST00000473815	LRRFIP1	476	None	None	141	276	15
ENST00000612130	UBE2F	2135	134	691	1196	1343	23
ENST00000272930	UBE2F	2009	195	752	1257	1404	23
ENST00000414443	UBE2F	2100	195	656	1161	1308	23
ENST00000409169	ESPNL	4441	1	2886	2912	3116	6
ENST00000343063	ESPNL	4836	264	3281	3307	3511	6
ENST00000409506	ESPNL	3610	142	2055	2081	2285	6
ENST00000612395	ESPNL	3673	2358	2780	2145	2349	6
ENST00000477241	ESPNL	3448	None	None	1925	2129	6
ENST00000343063	ESPNL	4836	264	3281	1777	2086	6
ENST00000409506	ESPNL	3610	142	2055	551	860	6
ENST00000477241	ESPNL	3448	None	None	395	704	6
ENST00000409169	ESPNL	4441	1	2886	1382	1691	6
ENST00000612395	ESPNL	3673	2358	2780	615	924	6
ENST00000409223	KLHL30	3726	108	1844	499	709	1
ENST00000344233	ERFE	612	1	224	232	454	7
ENST00000357303	ERFE	2012	1	191	1632	1854	7
ENST00000473274	ERFE	2307	None	None	1902	2124	7
ENST00000479091	ERFE	1416	None	None	1036	1258	7
ENST00000467133	ILKAP	618	None	None	143	377	12
ENST00000254657	PER2	6385	281	4048	4745	4883	4
ENST00000254657	PER2	6385	281	4048	5976	6123	4
ENST00000254657	PER2	6385	281	4048	5383	5542	4
ENST00000409739	TRAF3IP1	1070	128	286	775	943	5
ENST00000373327	TRAF3IP1	4279	223	2298	842	1010	5
ENST00000391993	TRAF3IP1	4003	223	2100	842	1010	5
ENST00000264607	ASB1	6994	248	1255	2547	2826	9
ENST00000264607	ASB1	6994	248	1255	6111	6351	9
ENST00000264607	ASB1	6994	248	1255	6466	6628	9
ENST00000264607	ASB1	6994	248	1255	3439	3610	9
ENST00000264607	ASB1	6994	248	1255	4885	4978	9
ENST00000612363	TWIST2	1404	185	667	1179	1317	2
ENST00000543185	HDAC4	8990	1144	4062	6156	6273	17
ENST00000345617	HDAC4	8976	793	4047	6141	6258	17
ENST00000535493	HDAC4	2743	None	None	2449	2566	17
ENST00000543185	HDAC4	8990	1144	4062	2898	3015	17
ENST00000345617	HDAC4	8976	793	4047	2883	3000	17
ENST00000460235	HDAC4	343	None	None	49	166	17
ENST00000493582	HDAC4	3188	None	None	2578	2695	17
ENST00000463007	HDAC4	3158	None	None	2543	2660	17
ENST00000430200	HDAC4	578	1	527	301	400	17
ENST00000345617	HDAC4	8976	793	4047	3821	3920	17
ENST00000543185	HDAC4	8990	1144	4062	3836	3935	17
ENST00000487617	HDAC4	819	None	None	282	396	17
ENST00000345617	HDAC4	8976	793	4047	3167	3281	17
ENST00000543185	HDAC4	8990	1144	4062	3182	3296	17
ENST00000471378	NDUFA10	582	None	None	223	397	14
ENST00000252711	NDUFA10	4915	102	1169	3391	3565	14
ENST00000252711	NDUFA10	4915	102	1169	4267	4576	14
ENST00000420138	GPC1	1835	335	1795	939	1341	9
ENST00000264039	GPC1	3713	249	1925	1069	1471	9
ENST00000264039	GPC1	3713	249	1925	2161	2500	9
ENST00000264039	GPC1	3713	249	1925	2998	3100	9
ENST00000264039	GPC1	3713	249	1925	2118	2433	9
ENST00000462004	ANKMY1	582	None	None	161	491	24
ENST00000270357	RNPEPL1	5558	594	2078	917	1124	10
ENST00000481757	RNPEPL1	3944	None	None	1	208	10
ENST00000320389	KIF1A	8832	160	5232	7716	7866	13
ENST00000460788	KIF1A	5533	None	None	4394	4544	13
ENST00000649096	None	None	None	None	7845	7995	0
ENST00000649190	None	None	None	None	6831	6981	0
ENST00000498729	KIF1A	9223	248	5623	8084	8234	13
ENST00000492812	KIF1A	2192	None	None	6420	6570	13
ENST00000320389	KIF1A	8832	160	5232	8226	8331	13
ENST00000460788	KIF1A	5533	None	None	4904	5009	13
ENST00000649190	None	None	None	None	7341	7446	0
ENST00000492812	KIF1A	2192	None	None	6930	7035	13
ENST00000498729	KIF1A	9223	248	5623	8594	8699	13
ENST00000649096	None	None	None	None	8355	8460	0
ENST00000648129	None	None	None	None	2877	2976	0
ENST00000650130	None	None	None	None	2907	3006	0
ENST00000498729	KIF1A	9223	248	5623	3000	3099	13
ENST00000404283	KIF1A	4414	1	4414	3000	3099	13
ENST00000320389	KIF1A	8832	160	5232	3856	3946	13
ENST00000648047	None	None	None	None	2936	3026	0
ENST00000404283	KIF1A	4414	1	4414	4248	4338	13
ENST00000388934	C2ORF54	1911	160	1503	470	632	5
ENST00000310397	SNED1	8174	1	4242	3599	3770	12
ENST00000342631	SNED1	1930	134	1930	1437	1608	12
ENST00000405547	SNED1	7986	1	4059	3599	3770	12
ENST00000401884	SNED1	4538	1	3975	3599	3770	12
ENST00000466618	SNED1	2198	None	None	1437	1608	12
ENST00000401884	SNED1	4538	1	3975	942	1041	12
ENST00000493358	SNED1	578	None	None	279	378	12
ENST00000310397	SNED1	8174	1	4242	942	1041	12
ENST00000405547	SNED1	7986	1	4059	942	1041	12
ENST00000401644	SNED1	900	1	900	31	130	12
ENST00000405547	SNED1	7986	1	4059	7560	7749	12
ENST00000310397	SNED1	8174	1	4242	7743	7932	12
ENST00000405547	SNED1	7986	1	4059	6373	6526	12
ENST00000310397	SNED1	8174	1	4242	6556	6709	12
ENST00000405547	SNED1	7986	1	4059	4364	4625	12
ENST00000310397	SNED1	8174	1	4242	4547	4808	12
ENST00000464344	MTERF4	3993	None	None	2259	2349	22
ENST00000464344	MTERF4	3993	None	None	1875	1986	22
ENST00000464344	MTERF4	3993	None	None	1114	1285	22
ENST00000433589	PASK	578	1	578	184	277	16
ENST00000358649	PASK	4326	65	4057	804	897	16
ENST00000234040	PASK	4572	134	4105	873	966	16
ENST00000544142	PASK	4724	287	4258	1026	1119	16
ENST00000405260	PASK	4942	700	4671	1439	1532	16
ENST00000415234	PASK	538	117	538	208	301	16
ENST00000403638	PASK	5161	93	3524	832	925	16
ENST00000437780	PASK	1009	113	328	448	541	16
ENST00000403638	PASK	5161	93	3524	622	745	16
ENST00000358649	PASK	4326	65	4057	594	717	16
ENST00000234040	PASK	4572	134	4105	663	786	16
ENST00000544142	PASK	4724	287	4258	816	939	16
ENST00000405260	PASK	4942	700	4671	1229	1352	16
ENST00000493544	PASK	5174	None	None	4595	4718	16
ENST00000403638	PASK	5161	93	3524	4254	4377	16
ENST00000234038	PPP1R7	2386	475	1557	1535	1829	20
ENST00000407025	PPP1R7	1592	309	1391	1409	1514	20
ENST00000272983	PPP1R7	1954	839	1792	1810	1915	20
ENST00000234038	PPP1R7	2386	475	1557	1575	1680	20
ENST00000402734	PPP1R7	883	114	779	85	187	20
ENST00000423280	PPP1R7	959	93	959	64	166	20
ENST00000272983	PPP1R7	1954	839	1792	120	408	20
ENST00000407025	PPP1R7	1592	309	1391	166	265	20
ENST00000234038	PPP1R7	2386	475	1557	332	431	20
ENST00000272983	PPP1R7	1954	839	1792	696	795	20
ENST00000427487	HDLBP	924	1	924	601	706	47
ENST00000487169	HDLBP	4339	None	None	1981	2086	47
ENST00000479169	HDLBP	1017	None	None	308	413	47
ENST00000391976	HDLBP	4489	294	4100	2689	2794	47
ENST00000310931	HDLBP	4571	376	4182	2771	2876	47
ENST00000391975	HDLBP	6372	229	4035	2624	2729	47
ENST00000373292	HDLBP	3297	1	2920	1821	1926	47
ENST00000427183	HDLBP	6238	197	3904	2493	2598	47
ENST00000310931	HDLBP	4571	376	4182	1448	1649	47
ENST00000391975	HDLBP	6372	229	4035	1301	1502	47
ENST00000391976	HDLBP	4489	294	4100	1366	1567	47
ENST00000453141	HDLBP	997	1	997	706	907	47
ENST00000391975	HDLBP	6372	229	4035	3008	3161	47
ENST00000427183	HDLBP	6238	197	3904	2877	3030	47
ENST00000310931	HDLBP	4571	376	4182	3155	3308	47
ENST00000391976	HDLBP	4489	294	4100	3073	3226	47
ENST00000487169	HDLBP	4339	None	None	2365	2518	47
ENST00000373292	HDLBP	3297	1	2920	2205	2358	47
ENST00000373292	HDLBP	3297	1	2920	495	699	47
ENST00000427183	HDLBP	6238	197	3904	1167	1371	47
ENST00000310931	HDLBP	4571	376	4182	52	292	47
ENST00000462147	SEPT2	576	None	None	296	392	45
ENST00000469175	SEPT2	486	None	None	285	381	45
ENST00000402092	SEPT2	3333	158	1243	471	567	45
ENST00000469434	SEPT2	583	None	None	485	581	45
ENST00000428282	SEPT2	1005	453	1005	646	742	45
ENST00000360051	SEPT2	3613	441	1526	754	850	45
ENST00000391973	SEPT2	3701	529	1614	842	938	45
ENST00000449239	SEPT2	599	80	599	393	489	45
ENST00000436795	SEPT2	775	331	775	644	740	45
ENST00000401990	SEPT2	1734	447	1562	790	886	45
ENST00000616972	SEPT2	3446	169	1359	587	683	45
ENST00000466211	SEPT2	584	None	None	269	365	45
ENST00000467971	SEPT2	571	None	None	368	464	45
ENST00000476841	SEPT2	304	None	None	126	222	45
ENST00000457335	SEPT2	570	100	342	429	525	45
ENST00000443492	SEPT2	558	196	558	389	485	45
ENST00000457874	SEPT2	484	1	484	229	325	45
ENST00000407971	SEPT2	3267	212	1177	405	501	45
ENST00000391971	SEPT2	3315	140	1225	453	549	45
ENST00000492978	SEPT2	775	None	None	551	647	45
